file,label,Tachometer_harmonic_1_amplitude,Tachometer_harmonic_2_amplitude,Tachometer_harmonic_3_amplitude,Tachometer_harmonic_4_amplitude,Tachometer_harmonic_5_amplitude,Tachometer_harmonic_6_amplitude,Tachometer_harmonic_7_amplitude,Tachometer_harmonic_8_amplitude,Tachometer_harmonic_9_amplitude,Tachometer_harmonic_10_amplitude,Motor_harmonic_1_amplitude,Motor_harmonic_2_amplitude,Motor_harmonic_3_amplitude,Motor_harmonic_4_amplitude,Motor_harmonic_5_amplitude,Motor_harmonic_6_amplitude,Motor_harmonic_7_amplitude,Motor_harmonic_8_amplitude,Motor_harmonic_9_amplitude,Motor_harmonic_10_amplitude,Bearing 1 Z_harmonic_1_amplitude,Bearing 1 Z_harmonic_2_amplitude,Bearing 1 Z_harmonic_3_amplitude,Bearing 1 Z_harmonic_4_amplitude,Bearing 1 Z_harmonic_5_amplitude,Bearing 1 Z_harmonic_6_amplitude,Bearing 1 Z_harmonic_7_amplitude,Bearing 1 Z_harmonic_8_amplitude,Bearing 1 Z_harmonic_9_amplitude,Bearing 1 Z_harmonic_10_amplitude,Bearing 1 Y_harmonic_1_amplitude,Bearing 1 Y_harmonic_2_amplitude,Bearing 1 Y_harmonic_3_amplitude,Bearing 1 Y_harmonic_4_amplitude,Bearing 1 Y_harmonic_5_amplitude,Bearing 1 Y_harmonic_6_amplitude,Bearing 1 Y_harmonic_7_amplitude,Bearing 1 Y_harmonic_8_amplitude,Bearing 1 Y_harmonic_9_amplitude,Bearing 1 Y_harmonic_10_amplitude,Bearing 1 X_harmonic_1_amplitude,Bearing 1 X_harmonic_2_amplitude,Bearing 1 X_harmonic_3_amplitude,Bearing 1 X_harmonic_4_amplitude,Bearing 1 X_harmonic_5_amplitude,Bearing 1 X_harmonic_6_amplitude,Bearing 1 X_harmonic_7_amplitude,Bearing 1 X_harmonic_8_amplitude,Bearing 1 X_harmonic_9_amplitude,Bearing 1 X_harmonic_10_amplitude,Bearing 2 Z_harmonic_1_amplitude,Bearing 2 Z_harmonic_2_amplitude,Bearing 2 Z_harmonic_3_amplitude,Bearing 2 Z_harmonic_4_amplitude,Bearing 2 Z_harmonic_5_amplitude,Bearing 2 Z_harmonic_6_amplitude,Bearing 2 Z_harmonic_7_amplitude,Bearing 2 Z_harmonic_8_amplitude,Bearing 2 Z_harmonic_9_amplitude,Bearing 2 Z_harmonic_10_amplitude,Bearing 2 Y_harmonic_1_amplitude,Bearing 2 Y_harmonic_2_amplitude,Bearing 2 Y_harmonic_3_amplitude,Bearing 2 Y_harmonic_4_amplitude,Bearing 2 Y_harmonic_5_amplitude,Bearing 2 Y_harmonic_6_amplitude,Bearing 2 Y_harmonic_7_amplitude,Bearing 2 Y_harmonic_8_amplitude,Bearing 2 Y_harmonic_9_amplitude,Bearing 2 Y_harmonic_10_amplitude,Bearing 2 X_harmonic_1_amplitude,Bearing 2 X_harmonic_2_amplitude,Bearing 2 X_harmonic_3_amplitude,Bearing 2 X_harmonic_4_amplitude,Bearing 2 X_harmonic_5_amplitude,Bearing 2 X_harmonic_6_amplitude,Bearing 2 X_harmonic_7_amplitude,Bearing 2 X_harmonic_8_amplitude,Bearing 2 X_harmonic_9_amplitude,Bearing 2 X_harmonic_10_amplitude,Gearbox_harmonic_1_amplitude,Gearbox_harmonic_2_amplitude,Gearbox_harmonic_3_amplitude,Gearbox_harmonic_4_amplitude,Gearbox_harmonic_5_amplitude,Gearbox_harmonic_6_amplitude,Gearbox_harmonic_7_amplitude,Gearbox_harmonic_8_amplitude,Gearbox_harmonic_9_amplitude,Gearbox_harmonic_10_amplitude
(NoFault) No Fault Trial 16.plk,0,0.00011082960906663009,0.0001308932278124356,0.00011801114514166769,8.580048651075655e-05,0.00010885693759718585,0.0001319029738922682,0.000149068177763247,0.00014320316989055034,0.00011540897325983739,0.0001387489304886331,3.3649190025556e-05,3.0411918806202712e-05,2.048706646334943e-05,4.5070917992140884e-06,1.0257203807804997e-05,8.525248145375381e-06,4.746793792658042e-06,1.3615915047047395e-05,9.007735915898343e-06,6.327326251406633e-06,2.327522633285505e-05,3.140020341145387e-05,1.3505948587796659e-05,3.195377411396934e-05,1.3218850652198374e-05,5.663487429565561e-06,1.643032954257724e-06,4.28147068788815e-06,5.770179067684829e-06,1.368923383384499e-05,4.436576626163425e-05,3.688642534159895e-05,4.863447041517609e-06,1.5895843217140232e-05,1.5485289106296596e-05,1.6605428060640287e-05,6.973661937280673e-06,8.804203604578141e-06,1.1911553523314898e-05,1.2070966600373408e-05,2.8047255732257135e-05,2.633964867734249e-05,1.501250678915033e-05,2.888882553982173e-05,7.473108591253475e-06,6.538205064878824e-06,3.1162172547460584e-05,8.912510707951959e-06,9.251766122470487e-06,6.8147350993196166e-06,3.063075773193677e-05,6.793573398290663e-06,7.146962853027472e-06,2.396854185109296e-05,1.3205651087831337e-05,6.5209568029685395e-06,1.0185610924456899e-05,5.010203622192808e-06,3.719595041768383e-06,9.078033506144314e-06,2.732443371489107e-05,1.1313202850653287e-05,1.9170320900571026e-05,1.70547241801862e-05,1.2546614379305651e-05,1.0826839069042053e-05,1.1633734214680654e-05,2.662567274417412e-06,1.0063629399403132e-05,8.269486123410858e-06,2.692770583023114e-05,8.432120118002367e-06,3.959130179612068e-06,1.4491327498713614e-05,9.455548814071655e-06,9.634356703429341e-06,1.3692890785636208e-05,5.615610885885422e-06,3.207987488491114e-06,1.4477090585662065e-05,5.5636223572696625e-05,2.7022734355731206e-05,6.575071259559243e-06,1.1086967017477978e-05,1.4578710297071535e-05,1.0982414754927503e-05,8.514662933654532e-06,1.3388290327191378e-05,9.193702008701399e-06,7.551401447079884e-07
(NoFault) No Fault Trial 17.plk,0,4.062082743794658e-05,1.1906592765434684e-05,1.82576882088781e-05,6.703668449988627e-05,3.874831639561264e-05,1.8501070081378514e-05,2.8606978705402e-05,1.6762139651221353e-05,2.7636447464042616e-05,9.613976815154018e-06,2.6071731916158738e-05,1.4758215642269263e-05,2.7660181889083943e-05,6.453148026468436e-06,1.0960010824307696e-05,3.545632788203488e-06,9.53974542455386e-06,6.04284626381505e-06,3.082682296694229e-06,2.915440245145293e-06,6.163306805556075e-05,2.3223280658165153e-05,1.0008469734774755e-05,2.1438647683898017e-05,1.761257346398486e-05,6.217572828183772e-06,1.016907606937656e-05,6.9985312334562265e-06,1.381797695435865e-05,2.911790748380617e-06,1.2321579092010614e-05,1.1491709059731955e-05,1.3956445498985348e-05,1.6515215190252797e-05,1.1324317432036115e-05,1.556117445848871e-05,4.846222720699604e-06,1.2728985203102111e-05,1.0368874601002728e-05,1.2329884810756288e-05,2.2546204403517364e-05,2.3774200879904883e-05,5.426656994316307e-06,6.882068735166175e-06,4.859188986345885e-06,7.162943715768942e-06,6.81632230073308e-06,5.413179628194738e-06,7.704885689915558e-06,4.60284222200041e-06,2.7244573205611264e-05,2.464697395958514e-05,1.2370614647762366e-05,7.399240737494568e-06,1.7377180823231036e-05,1.1164069586600859e-05,1.8277752509859196e-05,6.622787702493944e-06,2.642923862430885e-06,7.972730974936216e-06,4.135400747247749e-05,4.593536716269011e-05,2.3663546018613153e-05,1.2098572973881101e-05,1.0423256582595031e-05,7.199714518392555e-06,2.667088710494553e-06,3.0325320222986216e-06,1.240546852133647e-05,1.0084325297528394e-05,1.3453767165099848e-05,1.995674463039742e-05,2.5144102937349984e-05,1.3490231410470347e-05,2.35575677903361e-05,1.2559509629882889e-05,2.146466047219462e-05,1.5108900218103307e-05,9.94478891673296e-06,3.194172925613032e-06,1.4118144530201395e-05,2.0278677972339583e-05,1.3649283138903104e-05,6.337198919316913e-06,8.762964288696312e-06,1.2331220316507159e-05,7.225711370986036e-06,4.7620533865527455e-06,4.734591956232129e-06,2.666788742513836e-06
(NoFault) No Fault Trial 18.plk,0,0.00013067234474278036,0.00012212795150026552,0.00018402897897273502,0.00017900607677849854,0.00014443570283613494,0.00015238519870850467,0.00013908744995406482,0.0001744877509855689,0.00016349788387822346,0.0001639939161040349,1.4749369326307683e-05,1.0594818132557576e-05,9.880270510867843e-06,9.311083664799509e-06,2.3352808251084953e-05,6.35754572272327e-06,1.7211282149942108e-05,7.557688418024284e-06,1.520904123166368e-06,5.715891562789286e-06,2.4567099759331072e-05,2.1104539964222345e-05,1.7771023681602787e-05,7.959704434715044e-06,5.309979103009469e-06,5.53747933620295e-06,1.1674128524826888e-05,7.746922372729922e-06,7.078987490096766e-06,3.0086241889948986e-06,1.2253624651866554e-05,4.300840228786911e-06,9.277559700121286e-06,2.2038970728873696e-05,7.921978093038458e-06,1.1122194838541745e-05,5.8931207559827195e-06,3.8263460237725405e-06,8.013985683409874e-06,6.80824226796392e-06,5.01514835490253e-05,1.9125139732816407e-05,9.179200596395138e-06,9.998610851556459e-06,1.0865630318488085e-05,7.529477209603493e-06,1.5066019724071366e-05,1.1452910144892998e-05,2.7024489777511127e-06,7.151776953570062e-06,9.19487972472861e-06,3.0450902384559178e-05,8.114074386876464e-06,1.355638570175441e-05,2.020206588486077e-05,4.528848739665215e-06,2.4315302063438425e-06,8.542314655704565e-06,3.303887956701573e-06,4.3566563300335416e-06,2.749561345085969e-05,2.4299548417677535e-05,1.135819258170452e-05,8.867874418801252e-06,9.153197894292596e-06,1.0728419224513852e-05,6.4601582381627564e-06,1.0034344527947945e-05,1.1357319131171504e-05,4.3338796155359664e-06,1.1129185797582792e-05,2.4873016268141745e-05,2.0143646106189374e-05,5.497087669692575e-06,2.512874647216935e-06,4.802806557434614e-06,9.019946871537477e-06,1.4560204792668483e-05,6.3580155073829575e-06,8.217489321222209e-06,2.7603204312811772e-05,2.6093793466357152e-05,3.182924581914958e-05,1.9569175522623256e-05,2.0887212848621495e-05,7.12460300555464e-06,1.4742447314402974e-06,1.360780915467782e-06,1.2263971885138871e-05,2.7144495688515985e-06
(NoFault) No Fault Trial 19.plk,0,0.0002613120934310849,0.00023807741638995778,0.00024379952961475198,0.00019445459849764315,0.00026835213930540827,0.00025031920487408865,0.00027077589314686946,0.00025986586057269337,0.00022390986284120682,0.00025036805698260635,3.959281092914326e-05,8.064768594473923e-06,9.87275177895427e-06,2.1279070589242257e-05,7.450471949119693e-06,6.1072903219879605e-06,5.677561083881848e-06,1.2999496417691937e-05,4.724930581746037e-06,1.4345988473660038e-05,6.0485896333112544e-05,3.269889938758386e-05,1.8355697323126684e-05,1.3591743656861587e-05,9.858313803708214e-06,6.208419016759454e-06,1.0006101746633246e-05,1.3679293251723823e-05,4.19777107386822e-06,4.178594331305051e-06,2.4324415572627742e-05,3.6064021428630394e-05,1.841844364906461e-05,1.6439160473262797e-05,3.7064611829982288e-06,1.1183290417017569e-05,1.6901038505127322e-05,8.257848360999518e-06,7.564059053573032e-06,1.0241182741961234e-05,1.197323093888099e-05,1.5713474676972543e-05,6.5829520782668e-06,1.0023984302699011e-05,1.9278970905456897e-05,8.218083869952134e-06,7.671204196582935e-06,2.846753393096636e-06,6.4887229764984515e-06,6.67120889150504e-06,3.140526678354036e-05,5.2900997535441224e-05,1.5124503558542442e-05,7.999480244668135e-06,1.459488886623917e-05,1.4279245295021989e-05,4.145184309233822e-06,1.0465453909371485e-05,2.5697436932768397e-06,5.667591115680078e-07,4.024881415963285e-05,1.9114387031355407e-05,2.4790898726226685e-06,7.119997616805704e-06,6.451388073360233e-06,5.387446391481205e-06,4.764784148816949e-06,6.068927404377173e-06,1.0037388370815705e-05,4.1113713129171514e-06,9.044138538019454e-06,8.543747978476514e-06,1.474736159626214e-05,1.1123566968083874e-05,6.102564786760714e-06,4.18190726931028e-06,7.756277452017824e-06,8.053791860938414e-06,2.1645919526593775e-06,1.3527633515537323e-05,3.432972183683179e-05,8.16270337830619e-06,1.743887205611787e-05,1.0818921462620017e-05,1.1334586831617014e-05,6.604283746445283e-06,9.861490548401644e-06,1.2276350645965913e-05,2.5145118976346624e-06,5.665372284633082e-06
(NoFault) No Fault Trial 2.plk,0,0.00033622717623252817,0.0003243705593464395,0.0003232096296655289,0.0003138413234692808,0.0003623669643815506,0.0003474971180332089,0.00033868346373500737,0.0003285586831683262,0.0003350148125468171,0.0003560638392847257,2.2011564832443336e-05,4.094691612921294e-05,8.34364376952491e-06,7.759787643565587e-06,9.305881410360888e-06,7.2372523510414205e-06,1.4458441820926324e-05,6.911417620817335e-06,1.4269674694315653e-05,1.1949957369641688e-05,4.724947247891828e-05,7.17771484993451e-06,2.737736375391061e-05,2.1132458097018774e-05,1.3796273061196468e-05,5.185457924735722e-06,1.7248821302041792e-05,1.42872164331336e-06,1.9827021155164413e-06,3.3501457051973138e-06,1.609360763044642e-05,1.2861014941419956e-05,2.9230461583643957e-05,9.777964290755863e-06,9.879554703585384e-06,7.058334679437027e-06,5.018705716288522e-06,1.817777289662509e-06,6.510769189448625e-06,9.032786399562124e-06,3.1839206090212995e-05,4.345235781976317e-05,1.4485669464729315e-05,1.3255667948294132e-05,1.5579157000130203e-05,8.991054147165949e-06,1.4647583286650122e-05,9.530474293064201e-06,8.562881278928512e-06,1.0140605419778429e-05,5.155729482683261e-05,1.4188950450620868e-05,1.2444221486729973e-05,1.4189553085474529e-05,1.558411762915453e-05,4.344748151456923e-06,5.492031325443047e-06,1.6109022786609972e-05,7.274828083616405e-06,1.9024189599096004e-06,4.847724402211268e-05,3.014106153403743e-05,1.603120703580779e-05,2.60540572162108e-06,6.8168410749567926e-06,4.73478477590012e-06,9.942377369188144e-07,5.487344055213039e-06,1.1954940777368781e-05,1.1138716661014616e-05,9.76369841367972e-07,7.313974583185167e-06,1.4270412273645489e-05,2.270932936417743e-05,3.649512729285856e-06,9.488304291177545e-06,7.019302563018507e-06,6.835363842824554e-06,9.331663304454215e-06,1.298367227314666e-05,2.3202397680819606e-05,2.331211854110473e-05,2.401215061120884e-05,2.509368646503559e-05,5.339290058438181e-06,1.5774795176238195e-05,9.828597548868e-06,1.4887894418188835e-06,3.500194072081804e-06,1.1458615509081043e-05
(NoFault) No Fault Trial 20.plk,0,0.0003518878199319009,0.00035152926038850026,0.0003219675520744975,0.00037114181490407056,0.0003245026571078744,0.0003569744879247,0.00033319489166031593,0.00032462345275708607,0.00035446996254158333,0.00034879575486072406,3.24690962800265e-05,1.135711915410587e-05,1.2064573780838252e-05,8.832425825856916e-06,6.865664797837915e-06,5.575697855101389e-06,7.525171761169416e-06,4.8868546533997355e-06,4.4862883962359965e-06,6.0997239023905185e-06,2.8754143541045447e-05,1.2679683635783794e-06,9.486270106577945e-06,1.4426688671871624e-05,1.602501791080195e-05,7.896630069989755e-07,2.1605625169213233e-05,1.3406889775684347e-05,9.185683811094662e-06,4.080530597003167e-06,3.6949949404359954e-05,2.6449585087456196e-05,2.6903452614579645e-05,1.4969273124929633e-05,1.880782880882349e-05,1.9030561353907918e-06,1.0936421362280765e-05,5.3251128869337e-06,7.664647524416339e-06,2.017482948553187e-05,2.479515006395917e-05,7.394163940642877e-06,2.639624833861705e-05,1.0982211191242656e-05,1.3607672363934408e-05,7.306127123159692e-06,6.301270113335745e-06,3.5585827131606025e-06,1.354848664772003e-05,2.704706358475613e-06,6.699665573997614e-06,2.5478043769175342e-05,9.161756172577924e-06,2.181964389095734e-05,9.052920371982793e-06,7.633267387796152e-06,7.996273377458396e-06,7.803275025619569e-06,1.1048474457072368e-05,1.1485538679397278e-05,4.251336040833898e-06,6.7131439888587365e-06,4.645233961349078e-06,1.1481028320380884e-05,5.9103913258470016e-06,1.0468980107729848e-05,5.493837820084357e-06,4.457027975451449e-06,9.401365554757919e-06,2.9212781873231605e-06,1.70540590519676e-05,2.2289864240362312e-05,1.5416443464247453e-05,1.9064581402285517e-05,7.1197249992021854e-06,2.7405736456617454e-06,4.498583150587237e-06,9.337236436249232e-06,6.287057628131245e-06,1.2996248136137201e-05,7.150595620715e-06,1.2655578279192093e-05,6.555696058519307e-06,2.0983114036953934e-05,5.946294484202286e-06,6.725108486246658e-06,1.1894777649272616e-06,1.1063193549219585e-05,7.3234589041161e-06,9.310885042770685e-06
(NoFault) No Fault Trial 21.plk,0,0.0006633456996173798,0.0006295872714311547,0.0006369084193774938,0.0006561120449271149,0.0006379992155438824,0.0006323695950324708,0.0006528423431596664,0.0006427688144209045,0.0006452118324860753,0.0006631284107936407,2.8700768820749122e-05,1.714373445219566e-05,1.57306921411678e-05,3.43230569177933e-05,1.5771734214016216e-05,6.818972625365144e-06,2.8316841275062424e-06,3.2361279179998065e-06,2.673848665310801e-06,9.914986388599235e-06,7.3849526034282435e-06,2.784507785185453e-05,1.3036691393959556e-05,1.1963257331547696e-05,2.3347996748156396e-05,1.3334435069983117e-05,1.9964357224133487e-05,1.2024116225870918e-05,4.310177304141016e-06,9.64615476391968e-06,3.6183386327445073e-05,2.1351026022651257e-05,1.5724940319054016e-05,1.6388444318676425e-05,1.3148393841389392e-05,2.2561979758289574e-05,1.1320305462238879e-05,1.082300331489169e-05,4.211312567572213e-06,8.322875637839483e-06,3.0052087952913398e-05,1.586950355662581e-05,2.4242283195344483e-05,1.9297095007858323e-05,1.3211918167911125e-05,9.754535359266958e-06,1.4564868863806335e-05,4.2681792400568335e-06,6.680139463128662e-07,1.5464091455814082e-05,1.5703917618907544e-05,1.970866198087179e-05,9.018975114213866e-06,2.0247319725490537e-05,6.675440317982749e-06,8.918003632764645e-06,3.4390137436248414e-06,4.094967540533205e-06,8.838330929360911e-06,1.0998556922342065e-05,3.857743667986894e-05,1.0357118945142606e-05,2.472926545601698e-05,1.3267784578369443e-05,9.15089525385915e-06,1.4359530336713432e-05,7.245614334750756e-06,5.909683658552579e-06,5.45911394483898e-06,2.564831410587565e-06,3.752366275126945e-05,3.583286614439321e-05,5.2176573789820595e-06,1.6998381215089605e-05,6.015157741730024e-06,3.6082470985115854e-06,8.935827603165898e-06,4.934136201555272e-06,4.624467325308541e-06,8.020229932400766e-06,5.798357055082178e-06,2.3859186939048168e-05,1.7410585349841874e-05,1.275427485807882e-05,1.4003867265147792e-05,1.1502546031943337e-05,7.624794477648285e-06,8.961733726714546e-06,1.0932919000099201e-05,8.122598536301796e-06
(NoFault) No Fault Trial 22.plk,0,0.002715850572406655,0.0026932720889314655,0.002703673485473457,0.0026801255307212263,0.0026706418430419037,0.002674306916024226,0.0026928099273199877,0.0026883539205096894,0.002687505963336923,0.0026751508813653594,5.141338487222231e-05,1.6672525004547366e-05,1.0346838248956669e-05,1.895937007370585e-06,1.912715558836162e-05,6.307135450491789e-06,6.214859336513067e-06,6.355350321527883e-06,4.849295002620405e-06,1.6787540713235905e-05,4.3454853408966184e-07,2.1807744584581603e-05,1.6264903422688088e-05,7.271261228919611e-06,6.831403403317191e-06,1.2186195016470447e-05,6.125961034388308e-06,1.1478764991560657e-05,1.660666424044294e-05,7.150147885321976e-06,6.17392745111173e-06,1.3609523808657185e-05,3.337991915680116e-06,1.843103507496521e-05,9.494372544185533e-06,1.4778501613915784e-05,1.6489137691118944e-05,9.240753039436203e-06,1.182219871625827e-05,9.808789986851976e-06,1.0106341493471492e-05,2.6924107904512347e-05,8.159544040367328e-06,8.04828284515951e-06,1.1840192096618582e-05,1.6148151274163462e-05,2.181511026052722e-06,3.8743115141308865e-06,4.339923030416954e-06,6.862820420340625e-06,4.6417122681276867e-05,4.683966257043766e-06,1.937339958149403e-05,2.983044611987067e-06,1.0412725112942045e-05,4.381155617157967e-06,9.72548809470063e-06,3.1066902231891954e-06,2.761586046914266e-06,1.168704525745696e-05,5.0415367935521776e-05,2.407275628698034e-05,1.2846277816834986e-05,7.64124169549543e-06,1.0882630532386181e-05,2.082204155865706e-06,6.183163798937456e-06,1.575132063083956e-05,6.625061347371225e-06,3.924730273987775e-06,2.830109539750287e-05,5.760049781555121e-06,1.0052233228560833e-05,4.220286609972294e-06,1.4224671956420337e-05,3.125547678816128e-06,8.248959980084078e-06,6.070759492230892e-06,9.432834172257396e-06,9.306647926078885e-06,5.8783643297326266e-05,1.1984572957419059e-05,1.3496941673983696e-05,8.92537889901124e-06,2.0654753354562593e-05,1.2132164445872416e-05,1.1193192738551576e-05,1.0329454055578783e-05,1.4708711361727472e-05,7.534299455919994e-06
(NoFault) No Fault Trial 23.plk,0,0.00038622506768000534,0.0003793237143882128,0.00039896325756488696,0.00037323168396414445,0.0003987244650071594,0.00039635996145320567,0.00040263266484208963,0.0003853870996939421,0.0003860100735419419,0.00038620247629644845,2.1739433275241514e-05,3.946491903648331e-05,7.504038347582665e-06,1.9728969577810385e-05,1.4054052213545087e-05,1.2708246500469695e-05,1.1393370493279457e-05,1.8023695371938938e-05,1.0677944724178254e-05,8.61172185695905e-06,3.3766234638707466e-05,1.831666743606713e-05,1.78199721177172e-05,2.320459438773691e-05,2.277515317831956e-06,6.293312841629534e-06,1.0774649299052325e-05,1.3410282673728705e-05,1.1802526847493734e-05,1.1537848085273947e-05,5.879436184182616e-05,1.4041524084764445e-05,1.063741412223525e-05,1.3449854981809637e-05,1.9423018058727792e-05,1.2424955635625803e-05,1.2405323968665844e-05,8.661509151757977e-06,6.3181460057179346e-06,1.2008516271899254e-05,4.163984936313441e-05,1.9768958760028547e-05,2.199564583956085e-05,1.595305633392782e-05,1.2099693401233693e-05,8.338747867467023e-06,9.085884215804227e-06,7.119512075318696e-06,4.300530323631138e-06,1.28408372933587e-05,1.848443138660504e-05,1.8614472220459223e-05,1.808537300596127e-05,1.0650878554452715e-05,1.4748607169957514e-05,8.528190439806491e-06,9.103443549642367e-06,4.490627506619754e-06,1.308805693234738e-06,8.390492648894186e-06,4.8653669476116894e-05,9.480986483054555e-06,6.350065732798142e-06,1.8986989782420162e-05,8.867896510661979e-06,8.212653502573951e-06,8.286807008320939e-06,1.0832253702051213e-05,5.90234904855483e-06,1.039410611816588e-05,3.367157068234648e-05,2.8073479924573217e-05,8.362661466576088e-06,1.839603351259609e-05,6.807691476132117e-06,1.1163835506874159e-05,1.7405724087645088e-06,4.098194557593439e-06,3.042887740276538e-06,3.364815697575883e-06,2.971914508147002e-05,1.2533937720100542e-05,1.5026636867324283e-05,1.3657247598122792e-05,8.076938144359037e-06,7.5309589154627465e-06,8.59269617719235e-06,7.699441462512785e-06,5.7559203053912205e-06,1.811747568619801e-05
(NoFault) No Fault Trial 24.plk,0,0.0010956360072661953,0.0010694768443934811,0.0011195571266927051,0.0010765839208935774,0.0010906146944479448,0.001074097092532535,0.0010857900364656759,0.001094645309056893,0.0010817284272661607,0.0011099320252666897,2.1325492753538314e-05,1.4891803111210315e-05,1.5698185132652065e-05,3.6443019612207764e-06,1.7173676010911406e-05,8.465576071121755e-06,3.7544006098167075e-06,1.0377648579345137e-05,3.907652160406569e-06,8.30029165568978e-06,2.1559942400340786e-05,5.096734866393763e-06,1.888363501562013e-05,2.196449221443204e-05,1.571310257566336e-05,1.3829492341732612e-05,8.066862002654766e-06,6.4754097732626095e-06,3.873688123940041e-06,7.192404566886462e-06,4.5407650043680634e-05,2.8558606499784382e-05,1.181396047937095e-05,1.3328164287530134e-05,1.559596701192579e-05,1.9862468438983045e-05,1.3558702169123572e-06,4.909914637370818e-06,4.5415169713993365e-06,3.915568909821908e-06,2.570468105424432e-05,1.9634940063892898e-05,2.8204931687015813e-05,8.978592611994981e-06,1.918639090233149e-05,1.004182635355103e-05,9.914828692302512e-06,5.6805026443488e-06,8.114927754339069e-06,6.026091758674672e-06,5.711513363434513e-05,9.90256883654019e-06,1.707395810804686e-05,2.702516510703296e-06,1.9301057418229392e-05,2.4768093504039534e-06,1.962591673877884e-06,2.1930274518769823e-05,1.0844931002994807e-05,1.0730527214256553e-05,1.850670061939365e-05,4.488438871315899e-06,2.5321481304574538e-05,8.074459652987277e-06,9.886926743251063e-06,1.2628122706532128e-05,7.1360183472853964e-06,7.6076727667586016e-06,1.099673785219379e-05,8.097032370993971e-06,2.1720251004049914e-05,5.013620859921387e-06,8.739148262277252e-06,2.4143705933937265e-05,6.997300998815214e-06,8.181402226756734e-06,7.297130225482008e-06,1.3242116259196928e-06,1.0185817018777678e-06,1.4885875291903906e-05,1.1039494897827218e-05,1.8153402848803223e-05,1.3889591202849971e-05,1.1093083509802843e-05,1.1384524853052707e-05,7.8459330675484e-06,9.970301005041346e-06,1.1240662302949204e-05,8.007700809746497e-06,5.411206412618783e-06
(NoFault) No Fault Trial 25.plk,0,0.001277939907214403,0.0012555352562376768,0.0012684377291505412,0.0013105613785487223,0.0012458985320018747,0.001272266546901366,0.0012825972148860368,0.001290982265073404,0.0012523633488139535,0.0013027143692419794,2.4069886345298903e-05,2.353347780710183e-05,8.308182221370667e-06,8.850548411564255e-06,2.8020566335486685e-05,9.938789901031559e-06,8.788369775781651e-06,1.2277391502221356e-05,5.039774441678346e-06,5.9638634223980795e-06,2.027070627172256e-05,2.1560883831952866e-05,2.6142339078041898e-05,9.811737688949588e-06,1.1144113538020236e-06,5.773798260506348e-06,1.740902668783329e-05,3.3104931306285905e-06,1.059302690082251e-05,9.159586831637858e-07,7.796210721234379e-05,1.3013103468467708e-05,1.9735566488279015e-05,3.106126938702333e-05,1.4955595568075397e-05,9.596658892075689e-06,1.673733040911015e-05,1.8577395670138928e-05,8.784177615195883e-06,6.5849005070473945e-06,5.3732680052559966e-05,2.9736408963157702e-05,2.7480024710110014e-05,1.9442215173006004e-05,8.128329881348472e-06,8.453600632046668e-06,6.803416007212874e-06,1.4499647338335377e-05,1.0847975893089422e-06,9.779682584332145e-06,1.0191058841252645e-05,1.1278012611517165e-05,4.250962357893001e-06,1.4945335818712622e-05,1.0181518506741059e-05,5.900412198167137e-06,9.792079757567474e-06,5.102411060143325e-06,6.634776549988183e-06,7.142330129630627e-06,2.7082631358558654e-05,7.84653313864126e-06,2.2936784391138033e-05,2.005909116571537e-05,7.5824167960996864e-06,1.8331976328726449e-06,1.766376086217296e-05,6.504368181449359e-06,2.297771354612918e-06,3.822727816770173e-06,2.0570133759286526e-05,2.9906781733265812e-05,1.1440902144267688e-05,9.506572175666225e-06,3.5128042066696887e-06,1.004740219842287e-05,8.599871571487024e-06,4.541001272626077e-06,2.650223025160373e-06,3.826674089924019e-06,2.6140986108905012e-05,3.548902405998178e-05,3.0282247941658728e-06,1.614426565767091e-05,5.957634465758689e-06,8.520465648221953e-06,1.5817094554557836e-05,6.363158242968009e-06,7.444670665835823e-06,8.518967544828525e-06
